連作障害,#,同じ場所に同じ科の作物を連続して栽培すると、病害虫が発生しやすくなったり、生育が悪くなったりすることを何と言いますか。
輪作,#,連作障害を防ぐために、同じ土地に性質の異なった作物を計画的に栽培することを何と言いますか。
かん水,#,作物の根もとを中心に水をたっぷりと与えることを何といいますか。
除草,#,灌水（かんすい）以外に、日常で必要な作物管理は何ですか。
誘引,#,支柱立ての後、茎が、実の重さや風で倒れるのを防ぐ為、ひもなどで、支柱と結ぶことを何といいますか。
ウドンコ病,#,キュウリやナス、トマトなどで、葉や茎が粉をふいたように白っぽくなる病気を何と言いますか。
モザイク病,#,ウイルスによる伝染性の病気で、葉に濃淡のあるモザイク状のまだら模様が現れる病気は何ですか。
アブラムシ,#,葉や茎などにつき、モザイク病を媒介する害虫は何ですか。
アブラムシ,#,葉や茎などにつき、ウイルス性の病気を媒介する一般的によく知られている害虫は何ですか。
アブラムシ,#,害虫の中でも、新芽や葉裏などに寄生して汁を吸う、この害虫を何と言いますか。
さし芽,#,伸びてきた枝を切って刺すことを何といいますか。
移植,#,よりよい環境にするため、間隔を広げたり、大きな鉢に植えかえることを何といいますか。
摘しん（てきしん）,#,茎の先端部の芽を取ることを何と言いますか。
摘芽,#,花や果実がよく育つように余分なわき芽を取り除くことを何と言いますか。
持たせるとよい,#,誘引を行う時は、支柱との間に余裕を持たせるのと、余裕を持たせないとのどちらが良いですか。
噴霧器,#,液状の農薬や肥料を散布する時に使う器具を何といいますか。
底から水が出るまで,#,鉢やプランターで、どのような目安で水やりを行いますか。
病気や害虫の発生源になるから,#,はねた水が作物にかからないように注意するのはなぜですか。
